url	imdb_url	Title	Year
/wiki/Eva_(1948_film)	tt0040330	Eva	1948
/wiki/Prison_(1949_film)	tt0041399	Prison	1949
/wiki/Thirst_(1949_film)	tt0041998	Thirst	1949
/wiki/To_Joy_(film)	tt0043048	To Joy	1950
/wiki/This_Can%27t_Happen_Here	tt0043019	This Can't Happen Here	1950
/wiki/While_the_City_Sleeps_(1950_film)	tt0042723	While the City Sleeps	1950
/wiki/Summer_Interlude	tt0044060	Summer Interlude	1951
/wiki/Divorced_(film)	tt0043566	Divorced	1951
/wiki/Secrets_of_Women	tt0044811	Waiting Women	1952
/wiki/Summer_with_Monika	tt0046345	Summer with Monika	1953
/wiki/Sawdust_and_Tinsel	tt0045848	Sawdust and Tinsel	1953
/wiki/A_Lesson_in_Love	tt0047167	A Lesson in Love	1954
/wiki/Dreams_(1955_film)	tt0048272	Dreams	1955
/wiki/Smiles_of_a_Summer_Night	tt0048641	Smiles of a Summer Night	1955
/wiki/Last_Pair_Out	tt0049763	Last Pair Out	1956
/wiki/The_Seventh_Seal	tt0050976	The Seventh Seal	1957
/wiki/Wild_Strawberries_(film)	tt0050986	Wild Strawberries	1957
/wiki/Brink_of_Life	tt0052017	Brink of Life	1958
/wiki/The_Magician_(1958_film)	tt0051365	The Magician	1958
/wiki/The_Devil%27s_Eye	tt0053772	The Devil's Eye	1960
/wiki/The_Pleasure_Garden_(1961_film)	tt0055103	The Pleasure Garden	1961
/wiki/Winter_Light	tt0057358	Winter Light	1963
/wiki/The_Silence_(1963_film)	tt0057611	The Silence	1963
/wiki/All_These_Women	tt0058124	All These Women	1964
/wiki/Persona_(film)	tt0060827	Persona	1966
/wiki/Stimulantia	tt0062306	Stimulantia	1967
/wiki/Hour_of_the_Wolf	tt0063759	Hour of the Wolf	1968
/wiki/Shame_(1968_film)	tt0063611	Shame	1968
/wiki/The_Rite_(1969_film)	tt0064897	The Rite	1969
/wiki/The_Passion_of_Anna	tt0064793	The Passion of Anna	1969
/wiki/The_Touch_(1971_film)	tt0066826	The Touch	1971
/wiki/Scenes_from_a_Marriage	tt0070644	Scenes from a Marriage	1973
/wiki/The_Magic_Flute_(1975_film)	tt0073822	The Magic Flute	1975
/wiki/The_Magic_Flute	tt0073822	The Magic Flute	1975
/wiki/Face_to_Face_(1976_film)	tt0074147	Face to Face	1976
/wiki/The_Serpent%27s_Egg_(film)	tt0076686	Das Schlangenei	1977
/wiki/Autumn_Sonata	tt0077711	Autumn Sonata	1978
/wiki/From_the_Life_of_the_Marionettes	tt0080397	From the Life of the Marionettes	1980
/wiki/After_the_Rehearsal	tt0087193	After the Rehearsal	1984
/wiki/The_Blessed_Ones	tt0090222	The Blessed Ones	1986
/wiki/The_Best_Intentions	tt0101108	The Best Intentions	1991
/wiki/Sunday%27s_Children	tt0105511	Sunday's Children	1992
/wiki/Private_Confessions	tt0115164	Private Confessions	1996
/wiki/In_the_Presence_of_a_Clown	tt0119496	In the Presence of a Clown	1997
/wiki/Faithless_(2000_film)	tt0157122	Faithless	2000
/wiki/Saraband	tt0299478	Saraband	2003
/wiki/Who%27s_That_Knocking_at_My_Door	tt0063803	Who's That Knocking at My Door	1967
/wiki/Boxcar_Bertha	tt0068309	Boxcar Bertha	1972
/wiki/Mean_Streets	tt0070379	Mean Streets	1973
/wiki/New_York,_New_York_(film)	tt0076451	New York, New York	1977
/wiki/The_King_of_Comedy_(1983_film)	tt0085794	The King of Comedy	1982
/wiki/After_Hours_(film)	tt0088680	After Hours	1985
/wiki/The_Last_Temptation_of_Christ_(film)	tt0095497	The Last Temptation of Christ	1988
/wiki/Cape_Fear_(1991_film)	tt0101540	Cape Fear	1991
/wiki/Casino_(film)	tt0112641	Casino	1995
/wiki/Kundun	tt0119485	Kundun	1997
/wiki/Bringing_Out_the_Dead	tt0163988	Bringing Out the Dead	1999
/wiki/Gangs_of_New_York	tt0217505	Gangs of New York	2002
/wiki/Shutter_Island_(film)	tt1130884	Shutter Island	2010
/wiki/The_Wolf_of_Wall_Street_(film)	tt0993846	The Wolf of Wall Street	2013
/wiki/Even_Dwarfs_Started_Small	tt0065436	Even Dwarfs Started Small	1970
/wiki/Fata_Morgana_(1972_film)	tt0067085	Fata Morgana	1971
/wiki/Aguirre,_the_Wrath_of_God	tt0068182	Aguirre, the Wrath of God	1972
/wiki/The_Enigma_of_Kaspar_Hauser	tt0071691	The Enigma of Kaspar Hauser	1974
/wiki/Heart_of_Glass_(film)	tt0074626	Heart of Glass	1976
/wiki/Stroszek	tt0075276	Stroszek	1977
/wiki/Nosferatu_the_Vampyre	tt0079641	Nosferatu the Vampyre	1979
/wiki/Woyzeck_(1979_film)	tt0080149	Woyzeck	1979
/wiki/Fitzcarraldo	tt0083946	Fitzcarraldo	1982
/wiki/Where_the_Green_Ants_Dream	tt0088412	Where the Green Ants Dream	1984
/wiki/Cobra_Verde	tt0094888	Cobra Verde	1987
/wiki/Scream_of_Stone	tt0102855	Scream of Stone	1991
/wiki/Lessons_of_Darkness	tt0104706	Lessons of Darkness	1992
/wiki/Invincible_(2001_film)	tt0245171	Invincible	2001
/wiki/The_Wild_Blue_Yonder	tt0443693	The Wild Blue Yonder	2005
/wiki/Rescue_Dawn	tt0462504	Rescue Dawn	2006
/wiki/The_Bad_Lieutenant:_Port_of_Call_New_Orleans	tt1095217	Bad Lieutenant: Port of Call New Orleans	2009
/wiki/My_Son,_My_Son,_What_Have_Ye_Done%3F	tt1233219	My Son, My Son, What Have Ye Done	2009
/wiki/The_Flying_Doctors_of_East_Africa	tt0064334	The Flying Doctors of East Africa	1970
/wiki/Handicapped_Future	tt0066820	Handicapped Future	1971
/wiki/Land_of_Silence_and_Darkness	tt0067324	Land of Silence and Darkness	1971
/wiki/The_Great_Ecstasy_of_Woodcarver_Steiner	tt0070136	The Great Ecstasy of Woodcarver Steiner	1974
/wiki/How_Much_Wood_Would_a_Woodchuck_Chuck_(film)	tt0074650	How Much Wood Would a Woodchuck Chuck...	1976
/wiki/Huie%27s_Sermon	tt0080900	Huie's Sermon	1981
/wiki/God%27s_Angry_Man	tt0080800	God's Angry Man	1981
/wiki/Ballad_of_the_Little_Soldier	tt0086936	Ballad of the Little Soldier	1984
/wiki/The_Dark_Glow_of_the_Mountains	tt0087317	The Dark Glow of the Mountains	1985
/wiki/Wodaabe_%E2%80%93_Herdsmen_of_the_Sun	tt0098669	Herdsmen of the Sun	1989
/wiki/Echoes_From_a_Somber_Empire	tt0162941	Echoes From a Somber Empire	1990
/wiki/Jag_Mandir_(film)	tt0102142	Jag Mandir	1991
/wiki/Bells_from_the_Deep	tt0106384	Bells from the Deep	1993
/wiki/Gesualdo:_Death_for_Five_Voices	tt0114684	Gesualdo: Death for Five Voices	1995
/wiki/Little_Dieter_Needs_to_Fly	tt0145046	Little Dieter Needs to Fly	1997
/wiki/My_Best_Fiend	tt0200849	My Best Fiend	1999
/wiki/Wings_of_Hope	tt0249248	Wings of Hope	2000
/wiki/Wheel_of_Time_(film)	tt0331080	Wheel of Time	2003
/wiki/The_White_Diamond	tt0435776	The White Diamond	2004
/wiki/Grizzly_Man	tt0427312	Grizzly Man	2005
/wiki/Encounters_at_the_End_of_the_World	tt1093824	Encounters at the End of the World	2007
/wiki/Cave_of_Forgotten_Dreams	tt1664894	Cave of Forgotten Dreams	2010
/wiki/Happy_People:_A_Year_in_the_Taiga	tt1683876	Happy People: A Year in the Taiga	2010
/wiki/Into_the_Abyss_(film)	tt1972663	Into the Abyss	2011
/wiki/As_Tears_Go_By_(film)	tt0096461	As Tears Go By	1988
/wiki/Days_of_Being_Wild	tt0101258	Days of Being Wild	1990
/wiki/Chungking_Express	tt0109424	Chungking Express	1994
/wiki/Ashes_of_Time	tt0109688	Ashes of Time	1994
/wiki/Fallen_Angels_(1995_film)	tt0112913	Fallen Angels	1995
/wiki/Happy_Together_(1997_film)	tt0118845	Happy Together	1997
/wiki/In_the_Mood_for_Love	tt0118694	In the Mood for Love	2000
/wiki/2046_(film)	tt0212712	2046	2004
/wiki/My_Blueberry_Nights	tt0765120	My Blueberry Nights	2007
/wiki/The_Grandmaster_(film)	tt1462900	The Grandmaster	2013
/wiki/Pather_Panchali	tt0048473	Pather Panchali	1955
/wiki/Ugetsu	tt0046478	Ugetsu	1953
/wiki/Sansho_the_Bailiff	tt0047445	Sansho the Bailiff	1954
/wiki/Yellow_Earth	tt0087433	Yellow Earth	1984
/wiki/The_Life_of_Oharu	tt0045112	The Life of Oharu	1952
/wiki/Spring_in_a_Small_Town	tt0189219	Spring in a Small Town	1948
/wiki/Kaagaz_Ke_Phool	tt0052954	Kaagaz Ke Phool	1959
/wiki/The_Story_of_the_Last_Chrysanthemums	tt0032156	Zangiku monogatari	1939
/wiki/Mother_India	tt0050188	Mother India	1957
/wiki/Where_Is_the_Friend%27s_Home%3F	tt0093342	Where is the Friend's Home?	1987
/wiki/The_Apu_Trilogy	tt0048473	Pather Panchali	1955
/wiki/The_Time_to_Live_and_the_Time_to_Die	tt0090185	A Time to Live, a Time to Die	1985
/wiki/A_City_of_Sadness	tt0096908	A City of Sadness	1989
/wiki/Mughal-e-Azam	tt0054098	Mughal-E-Azam	1957
/wiki/Devdas_(2002_Hindi_film)	tt0238936	Devdas	2002
/wiki/Floating_Clouds	tt0048757	Floating Clouds	1955
/wiki/Raise_the_Red_Lantern	tt0101640	Raise the Red Lantern	1991
/wiki/Maborosi	tt0113725	Maborosi	1995
/wiki/Battleship_Potemkin	tt0015648	Battleship Potemkin	1925
/wiki/The_Rules_of_the_Game	tt0031885	The Rules of the Game	1939
/wiki/Devil_in_the_Flesh_(1947_film)	tt0038476	Devil in the Flesh	1947
/wiki/Bicycle_Thieves	tt0040522	Bicycle Thieves	1948
/wiki/The_Passion_of_Joan_of_Arc	tt0019254	The Passion of Joan of Arc	1928
/wiki/Man_with_a_Movie_Camera	tt0019760	Man with a Movie Camera	1929
/wiki/The_400_Blows	tt0053198	The 400 Blows	1959
/wiki/Ordet	tt0048452	Ordet	1955
/wiki/The_Mirror_(1975_film)	tt0072443	The Mirror	1975
/wiki/L%27Atalante	tt0024844	L'Atalante	1934
/wiki/Andrei_Rublev_(film)	tt0060107	Andrei Rublev	1966
/wiki/Touch_of_Evil	tt0052311	Touch of Evil	1958
/wiki/The_Ten_Commandments_(1956_film)	tt0049833	The Ten Commandments	1956
/wiki/The_Crowd_(1928_film)	tt0018806	The Crowd	1928
/wiki/Au_hasard_Balthazar	tt0060138	Au Hasard Balthazar	1966
/wiki/Contempt_(film)	tt0057345	Contempt	1963
/wiki/Grand_Illusion_(film)	tt0028950	La Grande Illusion	1937
/wiki/The_Night_of_the_Hunter_(film)	tt0048424	The Night of the Hunter	1955
/wiki/L%27avventura	tt0053619	L'Avventura	1960
/wiki/Stalker_(1979_film)	tt0079944	Stalker	1979
/wiki/Play_Time	tt0062136	Playtime	1967
/wiki/Metropolis_(film)	tt0017136	Metropolis	1927
/wiki/M_(1931_film)	tt0022100	M	1931
/wiki/Children_of_Paradise	tt0037674	Children of Paradise	1945
/wiki/Shoah_(film)	tt0090015	Shoah	1985
/wiki/Once_Upon_a_Time_in_the_West	tt0064116	Once Upon a Time in the West	1968
/wiki/The_Leopard_(1963_film)	tt0057091	The Leopard	1963
/wiki/Mulholland_Drive_(film)	tt0166924	Mulholland Drive	2001
/wiki/Gertrud_(film)	tt0058138	Gertrud	1964
/wiki/Journey_to_Italy	tt0046511	Journey to Italy	1954
/wiki/Pickpocket_(film)	tt0053168	Pickpocket	1959
/wiki/Rio_Bravo_(film)	tt0053221	Rio Bravo	1959
/wiki/The_Conformist_(film)	tt0065571	The Conformist	1970
/wiki/Viridiana	tt0055601	Viridiana	1961
/wiki/Blue_Velvet_(film)	tt0090756	Blue Velvet	1986
/wiki/Close-Up_(film)	tt0100234	Close-Up	1990
/wiki/Jeanne_Dielman	tt0073198	Jeanne Dielman, 23, quai du commerce, 1080 Bruxelles	1975
/wiki/The_Magnificent_Ambersons_(film)	tt0035015	The Magnificent Ambersons	1942
/wiki/Jules_and_Jim	tt0055032	Jules and Jim	1962
/wiki/S%C3%A1t%C3%A1ntang%C3%B3	tt0111341	Satantango	1994
/wiki/Greed_(film)	tt0015881	Greed	1924
/wiki/A_Man_Escaped	tt0049902	A Man Escaped	1956
/wiki/La_Jet%C3%A9e	tt0056119	La Jetée	1962
/wiki/The_Man_Who_Shot_Liberty_Valance	tt0056217	The Man Who Shot Liberty Valance	1962
/wiki/Last_Year_at_Marienbad	tt0054632	Last Year at Marienbad	1961
/wiki/Sherlock,_Jr	tt0015324	Sherlock Jr.	1924
/wiki/Los_Olvidados	tt0042804	Los Olvidados	1950
/wiki/Sans_Soleil	tt0084628	Sans Soleil	1983
/wiki/To_Be_or_Not_to_Be_(1942_film)	tt0035446	To Be or Not to Be	1942
/wiki/Madame_De	tt0046022	The Earrings of Madame de...	1953
/wiki/Psycho_(film)	tt0975645	Hitchcock	2012
/wiki/Signs_of_Life_(1989_film)	tt0098330	Signs of Life	1989
/wiki/Breathless_(1960_film)	tt0053472	Breathless	1960
/wiki/The_Lower_Depths_(1957_film)	tt0050330	Donzoko	1957
/wiki/Harry_Potter_and_the_Goblet_of_Fire_(film)	tt0330373	Harry Potter and the Goblet of Fire	2005
/wiki/Sleeper_(1973_film)	tt0070707	Sleeper	1973
/wiki/Le_Petit_Soldat	tt0054177	Le Petit Soldat	1963
/wiki/The_Virgin_Suicides_(film)	tt0159097	The Virgin Suicides	1999
/wiki/The_Battle_of_Algiers	tt0058946	The Battle of Algiers	1966
/wiki/The_Mother_and_the_Whore	tt0070359	The Mother and the Whore	1973
/wiki/Age_d%27Or	tt0021577	L'Age d'Or	1930
/wiki/The_Lady_Eve	tt0033804	The Lady Eve	1941
/wiki/Histoire(s)_du_cin%C3%A9ma	tt0097514	Histoire(s) du cinéma: Toutes les histoires	1988
/wiki/Hiroshima_mon_amour	tt0052893	Hiroshima Mon Amour	1959
/wiki/Chien_Andalou	tt0020530	Un Chien Andalou	1929
/wiki/Spirit_of_the_Beehive	tt0070040	The Spirit of the Beehive	1973
/wiki/Fear_Eats_the_Soul	tt0071141	Ali: Fear Eats the Soul	1974
/wiki/Colonel_Blimp_(film)	tt0036112	The Life and Death of Colonel Blimp	1943
/wiki/Letter_from_an_Unknown_Woman_(1948_film)	tt0040536	Letter from an Unknown Woman	1948
/wiki/Rome_Open_City	tt0038890	Rome, Open City	1945
/wiki/A_Woman_Under_the_Influence	tt0072417	A Woman Under the Influence	1974
/wiki/Notorious_(1946_film)	tt0038787	Notorious	1946
/wiki/Napol%C3%A9on_(1927_film)	tt0018192	Napoleon	1927
/wiki/Badlands_(film)	tt0069762	Badlands	1973
/wiki/My_Darling_Clementine	tt0038762	My Darling Clementine	1946
/wiki/Trouble_in_Paradise_(film)	tt0023622	Trouble in Paradise	1932
/wiki/Come_and_see	tt0091251	Come and See	1985
/wiki/The_Gospel_According_to_St._Matthew_(film)	tt0058715	The Gospel According to St. Matthew	1964
/wiki/Partie_de_campagne	tt0028445	A Day in the Country	1936
/wiki/Good,_Bad,_Ugly	tt0060196	The Good, the Bad and the Ugly	1966
/wiki/Once_upon_a_time_in_america	tt0087843	Once Upon a Time in America	1984
/wiki/Diary_of_a_country_priest	tt0042619	Diary of a Country Priest	1951
/wiki/Ivan_the_Terrible_(film)	tt0037824	Ivan the Terrible, Part I	1945
/wiki/Solaris_(1972_film)	tt0069293	Solaris	1972
/wiki/Reservoir_dogs	tt0105236	Reservoir Dogs	1992
/wiki/Jackie_Brown_(film)	tt0119396	Jackie Brown	1997
/wiki/Kill_Bill_Volume_1	tt0266697	Kill Bill: Vol. 1	2003
/wiki/Kill_Bill_Volume_2	tt0378194	Kill Bill: Vol. 2	2004
/wiki/The_Crime_of_Monsieur_Lange	tt0027478	The Crime of Monsieur Lange	1936
/wiki/Alexander_Nevsky_(film)	tt0029850	Alexander Nevsky	1938
/wiki/Strike_(1925_film)	tt0015361	Strike	1925
/wiki/October:_Ten_Days_That_Shook_the_World	tt0018217	October (Ten Days that Shook the World)	1928
/wiki/The_Lower_Depths_(1936_film)	tt0027336	The Lower Depths	1936
/wiki/The_Southerner_(1945_film)	tt0038107	The Southerner	1945
/wiki/The_Diary_of_a_Chambermaid_(1946_film)	tt0038477	The Diary of a Chambermaid	1946
/wiki/Nostalghia	tt0086022	Nostalgia	1983
/wiki/The_Sacrifice	tt0091670	The Sacrifice	1986
/wiki/Ivan%27s_Childhood	tt0056111	Ivan's Childhood	1962
/wiki/The_Tree_of_Life_(film)	tt0478304	The Tree of Life	2011
/wiki/The_Thin_Red_Line_(1998_film)	tt0120863	The Thin Red Line	1998
/wiki/Dirty_Harry	tt0066999	Dirty Harry	1971
/wiki/To_the_Wonder	tt1595656	To the Wonder	2012
/wiki/Shoot_the_Piano_Player	tt0054389	Shoot the Pianist	1960
/wiki/Fahrenheit_451_(1966_film)	tt0060390	Fahrenheit 451	1966
/wiki/Stolen_Kisses	tt0062695	Stolen Kisses	1968
/wiki/The_Story_of_Adele_H.	tt0073114	The Story of Adele H	1975
/wiki/The_Last_Metro	tt0080610	The Last Metro	1980
/wiki/Last_Tango_in_Paris	tt0070849	Last Tango in Paris	1972
/wiki/1900_(film)	tt0074084	1900	1976
/wiki/The_Sheltering_Sky_(film)	tt0100594	The Sheltering Sky	1990
/wiki/The_Dreamers_(film)	tt0309987	The Dreamers	2003
/wiki/Muriel_(film)	tt0057336	Muriel, or The Time of Return	1963
/wiki/Collateral_(film)	tt0369339	Collateral	2004
/wiki/Miami_Vice_(film)	tt0430357	Miami Vice	2006
/wiki/Heat_(1995_film)	tt0113277	Heat	1995
/wiki/Public_Enemies_(2009_film)	tt1152836	Public Enemies	2009
/wiki/The_Last_of_the_Mohicans_(1992_film)	tt0104691	The Last of the Mohicans	1992
/wiki/Back_to_the_Future_(franchise)	tt0088763	Back to the Future	1985
/wiki/The_Polar_Express_(film)	tt0338348	The Polar Express	2004
/wiki/Romancing_the_Stone	tt0088011	Romancing the Stone	1984
/wiki/Cast_Away	tt0162222	Cast Away	2000
/wiki/Real_Steel	tt0433035	Real Steel	2011
/wiki/Sleepless_in_Seattle	tt0108160	Sleepless in Seattle	1993
/wiki/You%27ve_Got_Mail	tt0128853	You've Got Mail	1998
/wiki/The_Green_Mile_(film)	tt0120689	The Green Mile	1999
/wiki/A_League_of_Their_Own	tt0104694	A League of Their Own	1992
/wiki/Legends_of_the_fall	tt0110322	Legends of the Fall	1994
/wiki/Amistad_(film)	tt0118607	Amistad	1997
/wiki/The_Mask_of_Zorro	tt0120746	The Mask of Zorro	1998
/wiki/Hannibal_(film)	tt0212985	Hannibal	2001
/wiki/L%27Argent_(1983_film)	tt0085180	L'argent	1983
/wiki/Le_diable_probablement	tt0075938	The Devil, Probably	1977
/wiki/Mouchette	tt0061996	Mouchette	1967
/wiki/Proc%C3%A8s_de_Jeanne_d%27Arc	tt0059616	The Trial of Joan of Arc	1962
/wiki/The_Pleasure_Garden_(film)	tt0016230	The Pleasure Garden	1925
/wiki/The_Mountain_Eagle	tt0016127	The Mountain Eagle	1926
/wiki/The_Lodger:_A_Story_of_the_London_Fog	tt0017075	The Lodger	1927
/wiki/The_Ring_(1927_film)	tt0018328	The Ring	1927
/wiki/Downhill_(film)	tt0017825	When Boys Leave Home	1927
/wiki/The_Farmer%27s_Wife	tt0018876	The Farmer's Wife	1928
/wiki/Easy_Virtue_(1928_film)	tt0017843	Easy Virtue	1928
/wiki/Champagne_(film)	tt0018756	Champagne	1928
/wiki/The_Manxman	tt0020142	The Manxman	1929
/wiki/Blackmail_(1929_film)	tt0019700	Black Waters	1929
/wiki/Juno_and_the_Paycock_(film)	tt0021015	The Shame of Mary Boyle	1929
/wiki/Murder!	tt0021165	Murder!	1930
/wiki/Elstree_Calling	tt0020852	Elstree Calling	1930
/wiki/The_Skin_Game_(1931_film)	tt0022395	The Skin Game	1931
/wiki/Mary_(1931_film)	tt0021128	Mary	1931
/wiki/Rich_and_Strange	tt0023395	East of Shanghai	1931
/wiki/Number_Seventeen	tt0023285	Number 17	1932
/wiki/Waltzes_from_Vienna	tt0024747	Strauss' Great Waltz	1934
/wiki/The_Man_Who_Knew_Too_Much_(1934_film)	tt0025452	The Man Who Knew Too Much	1934
/wiki/Secret_Agent_(1936_film)	tt0028231	Secret Agent	1936
/wiki/Sabotage_(film)	tt0028212	Sabotage	1936
/wiki/Young_and_Innocent	tt0029811	The Girl Was Young	1937
/wiki/Jamaica_Inn_(film)	tt0031505	Jamaica Inn	1939
/wiki/Foreign_Correspondent_(film)	tt0032484	Foreign Correspondent	1940
/wiki/Mr._%26_Mrs._Smith_(1941_film)	tt0033922	Mr. & Mrs. Smith	1941
/wiki/Saboteur_(film)	tt0035279	Saboteur	1942
/wiki/Shadow_of_a_Doubt	tt0036342	Shadow of a Doubt	1943
/wiki/Lifeboat_(film)	tt0037017	Lifeboat	1944
/wiki/Aventure_Malgache	tt0036621	Aventure malgache	1944
/wiki/Bon_Voyage_(1944_film)	tt0036659	Bon Voyage	1944
/wiki/The_Paradine_Case	tt0039694	The Paradine Case	1947
/wiki/Rope_(film)	tt0040746	Rope	1948
/wiki/Under_Capricorn	tt0042004	Under Capricorn	1949
/wiki/Stage_Fright_(film)	tt0042994	Stage Fright	1950
/wiki/Strangers_on_a_Train_(film)	tt0044079	Strangers on a Train	1951
/wiki/I_Confess_(film)	tt0045897	I Confess	1953
/wiki/Dial_M_for_Murder	tt0046912	Dial M for Murder	1954
/wiki/To_Catch_a_Thief	tt0048728	To Catch a Thief	1955
/wiki/The_Trouble_with_Harry	tt0048750	The Trouble with Harry	1955
/wiki/The_Wrong_Man	tt0051207	The Wrong Man	1956
/wiki/The_Birds_(film)	tt0056869	The Birds	1963
/wiki/Marnie_(film)	tt0058329	Marnie	1964
/wiki/Torn_Curtain	tt0061107	Torn Curtain	1966
/wiki/Topaz_(1969_film)	tt0065112	Topaz	1969
/wiki/Frenzy	tt0068611	Frenzy	1972
/wiki/Family_Plot	tt0074512	Family Plot	1976
/wiki/The_Wind_Will_Carry_Us	tt0209463	The Wind Will Carry Us	1999
/wiki/Taste_of_Cherry	tt0120265	Taste of Cherry	1997
/wiki/Like_Someone_in_Love_(film)	tt1843287	Like Someone in Love	2012
/wiki/Certified_Copy	tt1020773	Certified Copy	2010
/wiki/Through_the_Olive_Trees	tt0111845	Through the Olive Trees	1994
/wiki/And_Life_Goes_On	tt0105888	Life, and Nothing More...	1992
/wiki/The_Report	tt0076098	The Report	1977
/wiki/The_Flowers_of_St._Francis	tt0042477	The Flowers of St. Francis	1950
/wiki/Stromboli_(film)	tt0041931	Stromboli	1950
/wiki/The_Taking_of_Power_by_Louis_XIV	tt0060860	The Rise of Louis XIV	1966
/wiki/The_Stranger_(1946_film)	tt0038991	The Stranger	1946
/wiki/The_Lady_from_Shanghai	tt0040525	The Lady from Shanghai	1947
/wiki/Othello_(1952_film)	tt0045251	Othello	1952
/wiki/Chimes_at_Midnight	tt0059012	Chimes at Midnight	1965
/wiki/The_Trial_(1962_film)	tt0057427	The Trial	1962
/wiki/Boudu_Saved_from_Drowning	tt0022718	Boudu Saved from Drowning	1932
/wiki/Picnic_on_the_Grass	tt0052765	Picnic on the Grass	1959
/wiki/French_Cancan	tt0046998	French Cancan	1954
/wiki/The_Childhood_of_Maxim_Gorky	tt0030055	The Childhood of Maxim Gorky	1938
/wiki/Rainbow_(1944_film)	tt0037205	Raduga	1944
/wiki/Mother_(1955_film)	tt0048359	1905	1956
/wiki/A_Mother%27s_Heart	tt0059702	Serdtse materi	1966
/wiki/Magnificent_Obsession_(1954_film)	tt0047203	Magnificent Obsession	1954
/wiki/All_That_Heaven_Allows	tt0047811	All That Heaven Allows	1955
/wiki/The_Tarnished_Angels	tt0051055	The Tarnished Angels	1957
/wiki/A_Time_to_Love_and_a_Time_to_Die	tt0052296	A Time to Love and a Time to Die	1958
/wiki/Imitation_of_Life_(1959_film)	tt0052918	Imitation of Life	1959
/wiki/Spione	tt0019415	Spies	1928
/wiki/Moonfleet_(1955_film)	tt0048387	Moonfleet	1955
/wiki/While_the_City_Sleeps_(1956_film)	tt0049949	While the City Sleeps	1956
/wiki/Dr._Mabuse_the_Gambler	tt0013086	Dr. Mabuse: The Gambler	1922
/wiki/The_Thousand_Eyes_of_Dr._Mabuse	tt0054371	The 1,000 Eyes of Dr. Mabuse	1960
/wiki/The_Tiger_of_Eschnapur_(1959_film)	tt0052295	Tiger of Bengal	1959
/wiki/You_Only_Live_Once_(film)	tt0029808	You Only Live Once	1937
/wiki/The_Woman_in_the_Window	tt0037469	The Woman in the Window	1944
/wiki/Taking_Woodstock	tt1127896	Taking Woodstock	2009
/wiki/Eat_Drink_Man_Woman	tt0111797	Eat Drink Man Woman	1994
/wiki/The_Wedding_Banquet	tt0107156	The Wedding Banquet	1993
/wiki/Knife_in_the_Water_(film)	tt0056291	Knife in the Water	1962
/wiki/Carnage_(2011_film)	tt1692486	Carnage	2011
/wiki/The_Ghost_Writer_(film)	tt1139328	The Ghost Writer	2010
/wiki/Repulsion	tt0059646	Repulsion	1965
/wiki/The_Tenant	tt0074811	The Tenant	1976
/wiki/Miracle_on_34th_Street_(1994_film)	tt0110527	Miracle on 34th Street	1994
/wiki/10_Rillington_Place_(film)	tt0066730	10 Rillington Place	1971
/wiki/The_Player_(film)	tt0105151	The Player	1992
/wiki/A_Wedding	tt0078481	A Wedding	1978
/wiki/3_Women_(film)	tt0075612	3 Women	1977
/wiki/Buffalo_Bill_and_the_Indians,_or_Sitting_Bull%27s_History_Lesson	tt0074254	Buffalo Bill and the Indians, or Sitting Bull's History Lesson	1976
/wiki/Thieves_Like_Us_(film)	tt0072274	Thieves Like Us	1974
/wiki/McCabe_and_Mrs._Miller	tt0067411	McCabe & Mrs. Miller	1971
/wiki/Strictly_Ballroom	tt0105488	Strictly Ballroom	1992
/wiki/Romeo_%2B_Juliet	tt0117509	Romeo + Juliet	1996
/wiki/Australia_(2008_film)	tt0455824	Australia	2008
/wiki/The_Great_Gatsby_(2013_film)	tt1343092	The Great Gatsby	2013
/wiki/The_Truman_Show	tt0120382	The Truman Show	1998
/wiki/Green_Card_(film)	tt0099699	Green Card	1990
/wiki/Picnic_at_Hanging_Rock	tt0073540	Picnic at Hanging Rock	1975
/wiki/Nixon_(film)	tt0113987	Nixon	1995
/wiki/Natural_Born_Killers	tt0110632	Natural Born Killers	1994
/wiki/Escape_from_Alcatraz_(film)	tt0079116	Escape from Alcatraz	1979
/wiki/Gran_Torino	tt1205489	Gran Torino	2008
/wiki/The_Bridges_of_Madison_County_(film)	tt0112579	The Bridges of Madison County	1995
/wiki/Witness_for_the_Prosecution_(1957_film)	tt0051201	Witness for the Prosecution	1957
/wiki/The_Asphalt_Jungle	tt0042208	The Asphalt Jungle	1950
/wiki/Heavenly_Creatures	tt0110005	Heavenly Creatures	1994
/wiki/The_Frighteners	tt0116365	The Frighteners	1996
/wiki/District_9	tt1136608	District 9	2009
/wiki/The_Man_Who_Would_Be_King_(film)	tt0073341	The Man Who Would Be King	1975
/wiki/The_Squaw_Man_(1914_film)	tt0004635	The Squaw Man	1914
/wiki/Brewster%27s_Millions_(1914_film)	tt0003698	Brewster's Millions	1914
/wiki/The_Master_Mind	tt0004314	The Master Mind	1914
/wiki/The_Only_Son_(1914_film)	tt0004434	The Only Son	1914
/wiki/The_Man_on_the_Box	tt0004302	The Man on the Box	1914
/wiki/The_Call_of_the_North	tt0003743	The Call of the North	1914
/wiki/The_Virginian_(1914_film)	tt0004766	The Virginian	1914
/wiki/What%27s_His_Name	tt0004792	What's His Name	1914
/wiki/The_Man_from_Home_(1914_film)	tt0004294	The Man from Home	1914
